epoch,loss,lr,mae,r2,val_loss,val_mae,val_r2
222,0.09398385882377625,0.00072452263,0.23809504508972168,0.9651308059692383,0.4273250102996826,0.47081565856933594,0.8401512503623962
223,0.08586743474006653,0.00072706037,0.22849014401435852,0.9681063890457153,0.43312618136405945,0.47412553429603577,0.8378868103027344
224,0.08375746011734009,0.0007295981,0.22561876475811005,0.9687538743019104,0.4310222566127777,0.4734137952327728,0.8386431932449341
225,0.0847349688410759,0.00073213584,0.22709746658802032,0.9686024785041809,0.42389529943466187,0.4711466133594513,0.841455340385437
226,0.08522473275661469,0.0007346736,0.22753901779651642,0.9683003425598145,0.433471143245697,0.47453346848487854,0.8377501368522644
227,0.08552000671625137,0.0007372113,0.22772076725959778,0.9681390523910522,0.4316154718399048,0.4734332859516144,0.8383720517158508
228,0.08401208370923996,0.00073974906,0.22609244287014008,0.9686852097511292,0.4291260540485382,0.47068578004837036,0.8394040465354919
229,0.0860806480050087,0.00074228673,0.22838886082172394,0.9679454565048218,0.43503832817077637,0.47396889328956604,0.8371167778968811
230,0.08549272269010544,0.0007448245,0.22791627049446106,0.9682515859603882,0.4343778192996979,0.4762452244758606,0.8374325633049011
231,0.0820271298289299,0.0007473622,0.2237531989812851,0.9694932699203491,0.4350973963737488,0.47261616587638855,0.8370136022567749
232,0.08360788226127625,0.00074989995,0.22640182077884674,0.9688095450401306,0.42570897936820984,0.4707828462123871,0.8408829569816589
233,0.08463454246520996,0.0007524377,0.2269621640443802,0.968527615070343,0.4285660982131958,0.47112205624580383,0.8396570086479187
234,0.08374453336000443,0.0007549754,0.2252999097108841,0.9688703417778015,0.4279771149158478,0.47153565287590027,0.8399179577827454
235,0.08392171561717987,0.00075751316,0.22594183683395386,0.9687409400939941,0.4298067092895508,0.4715346097946167,0.8391916155815125
236,0.08393942564725876,0.0007600509,0.2254597693681717,0.9687868356704712,0.4324520230293274,0.471562922000885,0.8381327390670776
237,2.6387059688568115,0.00076258864,1.1478943824768066,0.027302810922265053,2.7614810466766357,1.417636513710022,-0.01642657071352005
238,2.777466297149658,0.0007651264,1.4190245866775513,-0.017414700239896774,2.7615485191345215,1.4176583290100098,-0.016452878713607788
239,2.7774014472961426,0.0007676641,1.419090747833252,-0.01892760582268238,2.7617452144622803,1.4176558256149292,-0.016525380313396454
240,2.778696298599243,0.00077020185,1.4195075035095215,-0.017615366727113724,2.761470079421997,1.4176344871520996,-0.01642482727766037
241,2.77758526802063,0.0007727395,1.419191598892212,-0.01729077473282814,2.7617669105529785,1.417711853981018,-0.016534974798560143
242,2.7774240970611572,0.00077527727,1.4191086292266846,-0.018432820215821266,2.762456178665161,1.4178601503372192,-0.016793999820947647
243,2.7761588096618652,0.000777815,1.4189655780792236,-0.017959270626306534,2.7615339756011963,1.417629361152649,-0.01644648239016533
244,2.77535343170166,0.00078035274,1.418776512145996,-0.015693072229623795,2.7619166374206543,1.417747974395752,-0.016592219471931458
245,2.7755191326141357,0.0007828905,1.4187930822372437,-0.016590971499681473,2.761472702026367,1.4176344871520996,-0.01642511412501335
246,2.775097131729126,0.0007854282,1.4187414646148682,-0.019193843007087708,2.7615647315979004,1.4176636934280396,-0.01645955815911293
247,2.7754452228546143,0.00078796595,1.4187277555465698,-0.01670200750231743,2.7618019580841064,1.4176621437072754,-0.016547244042158127
248,2.775646924972534,0.0007905037,1.4188785552978516,-0.01627824641764164,2.7637667655944824,1.4181251525878906,-0.017285719513893127
249,2.774712085723877,0.0007930414,1.4183992147445679,-0.01739375665783882,2.761509418487549,1.417648434638977,-0.016438942402601242
250,2.7753803730010986,0.0007905037,1.4187575578689575,-0.01647282764315605,2.76155686378479,1.4176626205444336,-0.01645766571164131
251,2.77488374710083,0.00078796595,1.4186012744903564,-0.014862914569675922,2.761497735977173,1.417626976966858,-0.016433343291282654
252,2.775545835494995,0.0007854282,1.4188082218170166,-0.017367562279105186,2.762507915496826,1.4178696870803833,-0.01681363210082054
253,2.7751541137695312,0.0007828905,1.4187219142913818,-0.017488688230514526,2.7616240978240967,1.4176408052444458,-0.016480455175042152
254,2.7749764919281006,0.00078035274,1.4186382293701172,-0.016130922362208366,2.7614941596984863,1.417626976966858,-0.016431648284196854
255,2.7758753299713135,0.000777815,1.4188709259033203,-0.01486881636083126,2.763256788253784,1.418021559715271,-0.01709626242518425
256,2.7748377323150635,0.00077527727,1.4185833930969238,-0.015548563562333584,2.7616798877716064,1.41769278049469,-0.016503101214766502
257,2.775099277496338,0.0007727395,1.4186919927597046,-0.01603439263999462,2.7627625465393066,1.417799711227417,-0.016905929893255234
258,2.7749886512756348,0.00077020185,1.4187235832214355,-0.016937512904405594,2.76570725440979,1.4185101985931396,-0.01801404543220997
259,6.937097549438477,0.0007676641,1.5465201139450073,-1.5978848934173584,1.6926839351654053,1.0321955680847168,0.3725292980670929
260,1.3903579711914062,0.0007651264,0.8827911019325256,0.4881037771701813,1.2099698781967163,0.851935625076294,0.5523694157600403
261,1.3995698690414429,0.00076258864,0.9150058031082153,0.4825151562690735,1.2916046380996704,0.8937352895736694,0.5207866430282593
262,1.1604408025741577,0.0007600509,0.8430884480476379,0.5713555812835693,1.1157944202423096,0.8308776021003723,0.5868255496025085
263,1.098124623298645,0.00075751316,0.8174926042556763,0.5939698815345764,1.0964291095733643,0.8224290609359741,0.5937449932098389
264,1.0414743423461914,0.0007549754,0.7929572463035583,0.615526556968689,1.0181840658187866,0.7921913862228394,0.622809112071991
265,0.9770983457565308,0.0007524377,0.7684494256973267,0.6385993361473083,0.9603999853134155,0.7702265381813049,0.6441041231155396
266,0.9485157132148743,0.00074989995,0.7562593817710876,0.6488220691680908,0.9582200646400452,0.7663449048995972,0.6439998745918274
267,0.8606598377227783,0.0007473622,0.7208442091941833,0.6822035312652588,0.9121003150939941,0.7484338879585266,0.6608729958534241
268,0.8072944283485413,0.0007448245,0.6969782710075378,0.7013276815414429,0.8195062279701233,0.705949068069458,0.6952536702156067
269,0.7719445824623108,0.00074228673,0.6807323694229126,0.7146395444869995,0.8230271339416504,0.7129477858543396,0.6940579414367676
270,0.7226653695106506,0.00073974906,0.659533679485321,0.7321524620056152,0.7687042355537415,0.6854332089424133,0.7140467762947083
271,0.7061455249786377,0.0007372113,0.6516141891479492,0.738875150680542,0.7009679079055786,0.6487078666687012,0.739417314529419
272,0.6723071932792664,0.0007346736,0.634231448173523,0.7508267164230347,0.6995564699172974,0.6538013815879822,0.7398481369018555
273,0.6382084488868713,0.00073213584,0.6196653246879578,0.7637581825256348,0.6899383068084717,0.6530075073242188,0.7437712550163269
274,0.8213917016983032,0.0007295981,0.692301869392395,0.6953324675559998,0.7259482145309448,0.6678641438484192,0.7301307320594788
275,0.6361874938011169,0.00072706037,0.6189622282981873,0.7640266418457031,0.8143239617347717,0.7152144312858582,0.6959431171417236
276,0.5976985692977905,0.00072452263,0.5990763306617737,0.7779387831687927,0.756636381149292,0.6906766891479492,0.7178000807762146
277,0.5793744921684265,0.0007219849,0.5901318192481995,0.7854670286178589,0.6539835333824158,0.6338096261024475,0.7563260793685913
278,0.5637837648391724,0.00071944715,0.5826793909072876,0.7909537553787231,0.6825567483901978,0.6518809795379639,0.7455254197120667
279,0.5426397919654846,0.0007169094,0.5701879858970642,0.7986888885498047,0.6914422512054443,0.6598324179649353,0.7423290610313416
280,0.5316527485847473,0.0007143717,0.5652730464935303,0.8027061223983765,0.6674425005912781,0.6468120217323303,0.7514159083366394
281,0.5181877017021179,0.000711834,0.5588643550872803,0.8075554370880127,0.5889054536819458,0.5977689027786255,0.780857264995575
282,0.4994816780090332,0.00070929626,0.5491753816604614,0.8146771788597107,0.599589467048645,0.6048908829689026,0.7766546607017517
283,1.4895625114440918,0.0007067585,0.8680111765861511,0.45214012265205383,2.7614710330963135,1.4176337718963623,-0.01642477512359619
284,2.775710344314575,0.0007042208,1.418795108795166,-0.016123788431286812,2.761470317840576,1.4176347255706787,-0.01642482355237007
285,2.7756574153900146,0.00070168305,1.4187391996383667,-0.016824692487716675,2.761526584625244,1.4176297187805176,-0.016444997861981392
286,2.776211977005005,0.0006991453,1.4189900159835815,-0.016747813671827316,2.76147723197937,1.4176303148269653,-0.016425203531980515
287,2.7760543823242188,0.0006966076,1.418846607208252,-0.017003104090690613,2.7615718841552734,1.4176658391952515,-0.01646251231431961
288,2.775275230407715,0.00069406984,1.4186666011810303,-0.01776994951069355,2.761526346206665,1.41765296459198,-0.016445249319076538
289,2.775266647338867,0.0006915321,1.4186747074127197,-0.015573753044009209,2.762122869491577,1.417789101600647,-0.016668424010276794
290,2.7757697105407715,0.00068899436,1.4187945127487183,-0.015536556020379066,2.7615087032318115,1.4176485538482666,-0.016438569873571396
291,2.7748594284057617,0.0006864566,1.4186077117919922,-0.017129752784967422,2.761516571044922,1.4176298379898071,-0.016440199688076973
292,2.775573492050171,0.0006839189,1.4187116622924805,-0.016617752611637115,2.762068510055542,1.4177765846252441,-0.016647646203637123
293,2.775085926055908,0.0006813812,1.4186546802520752,-0.015740226954221725,2.7620298862457275,1.4176921844482422,-0.01663190685212612
294,2.774888515472412,0.00067884347,1.418660283088684,-0.01696808449923992,2.7634596824645996,1.4180643558502197,-0.0171719491481781
295,2.7749786376953125,0.00067630573,1.4185775518417358,-0.015723075717687607,2.762270212173462,1.4177303314208984,-0.0167218167334795
296,2.775012731552124,0.000673768,1.4186595678329468,-0.01768495701253414,2.7615246772766113,1.4176526069641113,-0.016444748267531395
297,2.77523136138916,0.00067123026,1.4186198711395264,-0.0175328329205513,2.7631349563598633,1.4179978370666504,-0.017049038782715797
298,2.774838447570801,0.0006686925,1.4186460971832275,-0.016430802643299103,2.761512517929077,1.417649507522583,-0.016439829021692276
299,2.7744100093841553,0.0006661548,1.418532133102417,-0.01521474588662386,2.7616281509399414,1.4176806211471558,-0.01648310199379921
300,2.775460958480835,0.00066361704,1.4187341928482056,-0.01554802805185318,2.76182222366333,1.4177258014678955,-0.016555706039071083
301,2.7756094932556152,0.0006610793,1.418710470199585,-0.01775548979640007,2.764918088912964,1.4183517694473267,-0.01771673746407032
302,2.77520751953125,0.00065854157,1.4187543392181396,-0.016335196793079376,2.762096881866455,1.417784333229065,-0.016659287735819817
303,2.7752585411071777,0.00065600383,1.4187155961990356,-0.016191381961107254,2.762664794921875,1.417901873588562,-0.016872886568307877
304,2.775089979171753,0.00065346615,1.4186811447143555,-0.015876684337854385,2.761493682861328,1.4176418781280518,-0.01643201895058155
305,2.775423765182495,0.0006509284,1.4188365936279297,-0.01632065884768963,2.761505603790283,1.4176501035690308,-0.01643773354589939
306,2.775209665298462,0.0006483907,1.4186192750930786,-0.016237014904618263,2.761549949645996,1.4176599979400635,-0.016454216092824936
307,2.7752304077148438,0.00064585294,1.418694019317627,-0.017192373052239418,2.7614972591400146,1.417645812034607,-0.016434935852885246
308,2.775174379348755,0.0006433152,1.4187241792678833,-0.0181136354804039,2.763875722885132,1.4181461334228516,-0.017326269298791885
309,2.7752468585968018,0.00064077746,1.4187264442443848,-0.015494237653911114,2.7614734172821045,1.4176336526870728,-0.016425548121333122
310,2.7752790451049805,0.0006382397,1.4187042713165283,-0.01706138625741005,2.761643648147583,1.4176851511001587,-0.01649102196097374
311,2.7757678031921387,0.000635702,1.418856143951416,-0.01678665168583393,2.7615413665771484,1.417657494544983,-0.016450980678200722
312,2.7751405239105225,0.00063316425,1.4187719821929932,-0.016040679067373276,2.7624309062957764,1.4178540706634521,-0.016784677281975746
313,2.775230646133423,0.0006306265,1.4187026023864746,-0.01569291017949581,2.761479377746582,1.417635202407837,-0.01642642542719841
314,2.7752203941345215,0.0006280888,1.4187198877334595,-0.01580844260752201,2.761579990386963,1.417636752128601,-0.016463642939925194
315,2.7752599716186523,0.0006255511,1.4186909198760986,-0.01633645035326481,2.7620275020599365,1.4176913499832153,-0.016630960628390312
316,2.7755637168884277,0.00062301336,1.4188073873519897,-0.017317742109298706,2.7617666721343994,1.4177123308181763,-0.016535673290491104
317,2.775163173675537,0.0006204756,1.4187310934066772,-0.016695966944098473,2.7615878582000732,1.4176682233810425,-0.016468411311507225
